"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PAL8C_4",6.74711703275031,0.135259703092131,1.1848555263522,0.114157127247871,0.909113237164811,0.944857725356234
"(CTGGGG)n",24.8729101861899,-0.0905275441630796,0.868037125075208,-0.104289945150948,0.916939257008987,0.945433112898037
"NDNAX1_CE",14.0409583366518,-0.107806926834904,1.05113170466996,-0.102562720119601,0.918310031790306,0.945433112898037
"(A)n",20.7076715443055,0.0364113322301913,0.538541923531991,0.0676109521639281,0.946095336785482,0.969946479729654
"IR4",20.9388740910245,0.0436146421641878,0.827686301345985,0.0526946526640124,0.957975199664143,0.978016521832849
"LR9A",45.4581156064378,0.0243290744714477,0.648792817874829,0.0374989885848913,0.970087146573478,0.986255265683036
"(CCCCAG)n",831.774419119078,-0.0105386995173229,0.496698351450634,-0.0212175045206897,0.983072150837276,0.9953095635033
"(CCCCAA)n",6.45094442653137,0,3.9457560471285,0,1,1
"CELE7",71.1329259191654,-0.00203222485363766,0.552263471157929,-0.00367981037995634,0.997063942737346,1
"PAL8B_CE",1.43027507414899,-0.0118544124003899,1.87453940189699,-0.00632390676258581,0.994954286061393,1
