"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"(CAATA)n",1.38863513979808,-2.39529817538979,2.33019953766955,-1.02793693701671,0.30397949313911,0.513768157418214
"PALNN1_CE",2.16954708619361,1.647340980243,1.62379168528404,1.01450265768225,0.310342961906338,0.520855320681965
"CER8-LTR_CE",2.5323068724514,-1.850930807362,1.83929158820092,-1.00632809894622,0.314257768102682,0.523762946837803
"(ACTAG)n",4.75887043737828,1.81766804965554,1.8315140407731,0.992440139245824,0.320982866687456,0.531281986241306
"C-rich",8.37560810904159,1.10636370775983,1.16812733585295,0.947125945778825,0.343574605072119,0.564780172721291
"TC5B",5.57528886806373,-1.04580075176272,1.11596164023253,-0.937129659353537,0.348691866649238,0.56929284350896
"HelitronY2_CE",50.7026325695902,0.64100864192232,0.696358201858518,0.920515677436592,0.357303344254012,0.575522165241361
"SINE1_CE",8.16233337633682,-0.997111458558682,1.08238233552811,-0.921219264052543,0.356935962618944,0.575522165241361
"CELE7",71.1329259191654,-0.44125961933583,0.486160707480551,-0.907641470291967,0.36406767654085,0.578650611720557
"RCS5",21.9505488605729,0.604687981785136,0.664392454270788,0.910136739058571,0.362750401360959,0.578650611720557
"(TTA)n",15.419087280691,0.527432597564931,0.585001141593423,0.901592424466579,0.367273416705854,0.579905394798716
"(TAG)n",26.9865163884985,0.515572438644075,0.577535488252972,0.892711269057537,0.372011813977573,0.581272461244217
"PALTTTAAA1",39.2057362493778,-0.566680484193856,0.636076877352429,-0.890899361964824,0.372983162631706,0.581272461244217
"PAL8C_4",6.74711703275031,-0.913744089747475,1.03243892198693,-0.885034523871852,0.376138011442863,0.582407243524433
"PAL8C_3",7.67146280599682,1.09002767165964,1.26959940428139,0.858560320667926,0.390583137510013,0.60089713463079
"CER11-I_CE-int",9.59727353497835,1.31609684643128,1.57068722950866,0.837911470664326,0.402080426006944,0.614645237208067
"LINE2E_CE",22.2398738760756,-0.776053849516682,0.938785404309246,-0.826657344643848,0.408431304678423,0.62040198179001
"(CCG)n",22.0678849875388,-0.557065012220376,0.690583461027888,-0.806658490475897,0.419863265344312,0.62139703655001
"(TTTTC)n",4.75370458583587,1.10571809046242,1.37715429096838,0.802900660960005,0.422032153990215,0.62139703655001
"CELE14A",66.5063521062662,-0.377243969939822,0.465242182686529,-0.810855042768127,0.417448920546293,0.62139703655001
"HelitronY1_CE",81.1033123415007,0.387782060423217,0.479527405026762,0.808675492491561,0.418701828541045,0.62139703655001
